comment,percentco,startsta,difflike,uid,startfo,timerank,time,percentlike,startrepost,follower,percentfo,likes,startlikes,picindex,friends,statuses,repost,verified,idindex,lenindex,percentrepo,gender,diffrepo,startcomment,bi_follow,diffco,timestamp,difffo
272,58.36909871,2908,2,1734255860,10195260,53,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,1,466,287,0,12/5/17 12:06,1
272,58.36909871,2908,2,1734255860,10195260,54,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,1,466,287,0,12/5/17 12:16,2
272,58.36909871,2908,3,1734255860,10195260,55,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,2,466,287,0,12/5/17 12:26,0
272,58.36909871,2908,2,1734255860,10195260,56,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 12:36,2
272,58.36909871,2908,2,1734255860,10195260,57,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 12:46,3
272,58.36909871,2908,2,1734255860,10195260,58,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 12:56,3
272,58.36909871,2908,2,1734255860,10195260,59,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 13:06,3
272,58.36909871,2908,1,1734255860,10195260,60,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,1,12/5/17 13:16,1
272,58.36909871,2908,3,1734255860,10195260,61,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 13:26,4
272,58.36909871,2908,0,1734255860,10195260,62,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 13:36,3
272,58.36909871,2908,2,1734255860,10195260,63,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 13:46,2
272,58.36909871,2908,1,1734255860,10195260,64,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 13:56,2
272,58.36909871,2908,3,1734255860,10195260,65,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 14:07,2
272,58.36909871,2908,4,1734255860,10195260,66,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 14:17,0
272,58.36909871,2908,3,1734255860,10195260,67,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,1,466,287,0,12/5/17 14:27,2
272,58.36909871,2908,7,1734255860,10195260,68,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 14:37,7
272,58.36909871,2908,6,1734255860,10195260,69,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,1,12/5/17 14:47,3
272,58.36909871,2908,10,1734255860,10195260,70,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 14:57,6
272,58.36909871,2908,9,1734255860,10195260,71,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 15:07,3
272,58.36909871,2908,8,1734255860,10195260,72,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 15:17,0
272,58.36909871,2908,8,1734255860,10195260,73,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 15:27,2
272,58.36909871,2908,14,1734255860,10195260,74,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,1,466,287,26,12/5/17 15:37,7
272,58.36909871,2908,6,1734255860,10195260,75,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,1,466,287,5,12/5/17 15:47,3
272,58.36909871,2908,10,1734255860,10195260,76,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 15:57,7
272,58.36909871,2908,13,1734255860,10195260,77,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 16:07,1
272,58.36909871,2908,19,1734255860,10195260,78,Tue Dec 05 14:33:54 +0800 2017,49.33866503,1665,659,0.646378807,1604,3251,1,347,0,744,TRUE,7,55,44.68468468,1,0,466,287,0,12/5/17 16:17,6
1133,104.4239631,2967,62,1666169631,5391566,1,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,1,1085,880,2,12/5/17 3:22,175
1133,104.4239631,2967,60,1666169631,5391566,2,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,3,12/5/17 3:32,177
1133,104.4239631,2967,41,1666169631,5391566,3,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,4,12/5/17 3:43,203
1133,104.4239631,2967,57,1666169631,5391566,4,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 3:53,182
1133,104.4239631,2967,45,1666169631,5391566,5,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,2,12/5/17 4:03,144
1133,104.4239631,2967,46,1666169631,5391566,6,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,1,1085,880,0,12/5/17 4:13,195
1133,104.4239631,2967,34,1666169631,5391566,7,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,2,1085,880,3,12/5/17 4:23,180
1133,104.4239631,2967,55,1666169631,5391566,8,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,38,12/5/17 4:33,204
1133,104.4239631,2967,40,1666169631,5391566,9,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,48,12/5/17 4:43,167
1133,104.4239631,2967,49,1666169631,5391566,10,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,17,12/5/17 4:53,122
1133,104.4239631,2967,48,1666169631,5391566,11,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,39,12/5/17 5:03,113
1133,104.4239631,2967,41,1666169631,5391566,12,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,27,12/5/17 5:13,98
1133,104.4239631,2967,49,1666169631,5391566,13,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,1,1085,880,22,12/5/17 5:23,131
1133,104.4239631,2967,47,1666169631,5391566,14,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,19,12/5/17 5:33,88
1133,104.4239631,2967,43,1666169631,5391566,15,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,2,1085,880,28,12/5/17 5:43,91
1133,104.4239631,2967,53,1666169631,5391566,16,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,38,12/5/17 5:53,167
1133,104.4239631,2967,53,1666169631,5391566,17,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,1,1085,880,53,12/5/17 6:03,138
1133,104.4239631,2967,43,1666169631,5391566,18,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,1,1085,880,34,12/5/17 6:14,153
1133,104.4239631,2967,40,1666169631,5391566,19,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,28,12/5/17 6:24,187
1133,104.4239631,2967,46,1666169631,5391566,20,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,1,1085,880,23,12/5/17 6:34,176
1133,104.4239631,2967,36,1666169631,5391566,21,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,17,12/5/17 6:44,161
1133,104.4239631,2967,52,1666169631,5391566,22,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,1,1085,880,18,12/5/17 6:54,169
1133,104.4239631,2967,41,1666169631,5391566,23,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,25,12/5/17 7:04,131
1133,104.4239631,2967,46,1666169631,5391566,24,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,2,1085,880,20,12/5/17 7:14,103
1133,104.4239631,2967,32,1666169631,5391566,25,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,3,1085,880,23,12/5/17 7:24,118
1133,104.4239631,2967,36,1666169631,5391566,26,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,-1,1085,880,10,12/5/17 7:34,107
1133,104.4239631,2967,32,1666169631,5391566,27,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,2,1085,880,8,12/5/17 7:44,90
1133,104.4239631,2967,22,1666169631,5391566,28,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,27,12/5/17 7:54,47
1133,104.4239631,2967,25,1666169631,5391566,29,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,13,12/5/17 8:04,38
1133,104.4239631,2967,29,1666169631,5391566,30,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,51,12/5/17 8:14,51
1133,104.4239631,2967,16,1666169631,5391566,31,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,71,12/5/17 8:24,27
1133,104.4239631,2967,10,1666169631,5391566,32,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,71,12/5/17 8:34,8
1133,104.4239631,2967,10,1666169631,5391566,33,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,163,12/5/17 8:45,36
1133,104.4239631,2967,12,1666169631,5391566,34,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,175,12/5/17 8:55,24
1133,104.4239631,2967,11,1666169631,5391566,35,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,3,12/5/17 9:05,17
1133,104.4239631,2967,15,1666169631,5391566,36,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,1,12/5/17 9:15,86
1133,104.4239631,2967,10,1666169631,5391566,37,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 9:25,184
1133,104.4239631,2967,11,1666169631,5391566,38,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 9:35,180
1133,104.4239631,2967,14,1666169631,5391566,39,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 9:45,119
1133,104.4239631,2967,5,1666169631,5391566,40,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 9:55,123
1133,104.4239631,2967,3,1666169631,5391566,41,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 10:05,123
1133,104.4239631,2967,7,1666169631,5391566,42,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 10:15,103
1133,104.4239631,2967,8,1666169631,5391566,43,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,3,12/5/17 10:25,98
1133,104.4239631,2967,9,1666169631,5391566,44,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 10:35,106
1133,104.4239631,2967,10,1666169631,5391566,45,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 10:45,91
1133,104.4239631,2967,11,1666169631,5391566,46,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 10:55,90
1133,104.4239631,2967,8,1666169631,5391566,47,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 11:05,90
1133,104.4239631,2967,11,1666169631,5391566,48,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 11:15,113
1133,104.4239631,2967,11,1666169631,5391566,49,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 11:26,137
1133,104.4239631,2967,4,1666169631,5391566,50,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 11:36,174
1133,104.4239631,2967,6,1666169631,5391566,51,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 11:46,138
1133,104.4239631,2967,10,1666169631,5391566,52,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 11:56,186
1133,104.4239631,2967,11,1666169631,5391566,53,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 12:06,158
1133,104.4239631,2967,10,1666169631,5391566,54,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 12:16,146
1133,104.4239631,2967,27,1666169631,5391566,55,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 12:26,176
1133,104.4239631,2967,23,1666169631,5391566,56,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 12:36,163
1133,104.4239631,2967,28,1666169631,5391566,57,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 12:46,128
1133,104.4239631,2967,23,1666169631,5391566,58,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 12:56,162
1133,104.4239631,2967,36,1666169631,5391566,59,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 13:06,184
1133,104.4239631,2967,26,1666169631,5391566,60,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 13:16,171
1133,104.4239631,2967,21,1666169631,5391566,61,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 13:26,172
1133,104.4239631,2967,31,1666169631,5391566,62,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 13:36,139
1133,104.4239631,2967,33,1666169631,5391566,63,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 13:46,105
1133,104.4239631,2967,34,1666169631,5391566,64,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 13:56,95
1133,104.4239631,2967,52,1666169631,5391566,65,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 14:07,53
1133,104.4239631,2967,61,1666169631,5391566,66,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 14:17,65
1133,104.4239631,2967,103,1666169631,5391566,67,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 14:27,51
1133,104.4239631,2967,121,1666169631,5391566,68,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 14:37,63
1133,104.4239631,2967,138,1666169631,5391566,69,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 14:47,59
1133,104.4239631,2967,122,1666169631,5391566,70,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 14:57,43
1133,104.4239631,2967,75,1666169631,5391566,71,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,1,12/5/17 15:07,59
1133,104.4239631,2967,85,1666169631,5391566,72,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 15:17,80
1133,104.4239631,2967,121,1666169631,5391566,73,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,0,12/5/17 15:27,83
1133,104.4239631,2967,84,1666169631,5391566,74,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,1,12/5/17 15:37,93
1133,104.4239631,2967,93,1666169631,5391566,75,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,1,1085,880,1,12/5/17 15:47,91
1133,104.4239631,2967,96,1666169631,5391566,76,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,1,12/5/17 15:57,96
1133,104.4239631,2967,124,1666169631,5391566,77,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,1,12/5/17 16:07,96
1133,104.4239631,2967,112,1666169631,5391566,78,Tue Dec 05 16:13:22 +0800 2017,147.424103,1082,9295,17.23988912,3205,2174,0,901,0,18,TRUE,8,50,1.663585952,0,0,1085,880,1,12/5/17 16:17,205
27,21.95121951,2530,13,1722656062,13067054,1,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,0,12/5/17 3:22,16
27,21.95121951,2530,14,1722656062,13067054,2,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,1,123,236,0,12/5/17 3:32,27
27,21.95121951,2530,14,1722656062,13067054,3,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,1,123,236,1,12/5/17 3:43,36
27,21.95121951,2530,15,1722656062,13067054,4,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,1,123,236,2,12/5/17 3:53,24
27,21.95121951,2530,10,1722656062,13067054,5,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,1,123,236,3,12/5/17 4:03,34
27,21.95121951,2530,17,1722656062,13067054,6,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,0,12/5/17 4:13,22
27,21.95121951,2530,16,1722656062,13067054,7,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,0,12/5/17 4:23,8
27,21.95121951,2530,9,1722656062,13067054,8,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,2,123,236,2,12/5/17 4:33,16
27,21.95121951,2530,4,1722656062,13067054,9,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,0,12/5/17 4:43,27
27,21.95121951,2530,7,1722656062,13067054,10,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,1,123,236,1,12/5/17 4:53,20
27,21.95121951,2530,6,1722656062,13067054,11,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,1,123,236,0,12/5/17 5:03,32
27,21.95121951,2530,11,1722656062,13067054,12,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,0,12/5/17 5:13,12
27,21.95121951,2530,17,1722656062,13067054,13,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,0,12/5/17 5:23,25
27,21.95121951,2530,11,1722656062,13067054,14,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,1,12/5/17 5:33,14
27,21.95121951,2530,18,1722656062,13067054,15,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,0,12/5/17 5:43,7
27,21.95121951,2530,11,1722656062,13067054,16,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,2,123,236,1,12/5/17 5:53,50
27,21.95121951,2530,11,1722656062,13067054,17,Tue Dec 05 13:52:47 +0800 2017,25.48407245,100,9853,7.540337707,408,1601,0,293,0,15,TRUE,10,51,15,1,0,123,236,0,12/5/17 6:03,37
